path,sizeBytes,sha256,extension,lineCount,category,packageAction,decisionReason
node_modules/uuid/dist/cjs/v35.js,1744,9691294997fec5c0ebefbabef0f81413932f23d49a89fb03d44ae98e8d27a155,.js,44,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/cjs/v4.d.ts,286,f205fd03cd15ea054f7006b7ef8378ef29c315149da0726f4928d291e7dce7b9,.ts,4,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/cjs/v4.js,1047,6b50a22ef711d3028fa7231543d10f44c7bc07cf55913e027f24aa153cc1ac5d,.js,29,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/cjs/v5.d.ts,419,d683908557d53abeb1b94747e764b3bd6b6226273514b96a942340e9ce4b7be7,.ts,9,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/cjs/v5.js,640,3af0404ae46e84fb34b0e2ccedac1595f0a6f8f609572fb4304da377625ead6f,.js,14,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/cjs/v6.d.ts,286,7c6d5704e2f236fddaf8dbe9131d998a4f5132609ef795b78c3b63f46317f88a,.ts,4,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/cjs/v6.js,786,eb3c940e0c2de0c7cc9fdb7487fff7d5b041cb8cf4c2a20bc115385cafc27d2f,.js,22,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/cjs/v6ToV1.d.ts,116,d05bd4d28c12545827349b0ac3a79c50658d68147dad38d13e97e22353544496,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/cjs/v6ToV1.js,978,fde1e8251afa5b782b903bae7b17b410819c3e8421460b6fffeec399fc6cf086,.js,13,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/cjs/v7.d.ts,439,b6436d90a5487d9b3c3916b939f68e43f7eaca4b0bb305d897d5124180a122b9,.ts,9,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/cjs/v7.js,2339,e9f3c349fb16ad9fa90fd5de40edb492ea0ee02d003fe0719d198f4dfcbd992f,.js,69,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/cjs/validate.d.ts,76,04ace6bedd6f59c30ea6df1f0f8d432c728c8bc5c5fd0c5c1c80242d3ab51977,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/cjs/validate.js,245,da5822aa41665cdf2ddd41dbef18fd9d78c48ec819c18a707a73c15c7f6254ea,.js,7,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/cjs/version.d.ts,72,57a8a7772769c35ba7b4b1ba125f0812deec5c7102a0d04d9e15b1d22880c9e8,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/cjs/version.js,316,850710c3f67fa6177066ba792ddaa865a98c83516ebb3a34f4ad269a5f3c0346,.js,10,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/index.d.ts,669,badcc9d59770b91987e962f8e3ddfa1e06671b0e4c5e2738bbd002255cad3f38,.ts,15,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/index.js,636,65e9fae8f22278e6c9ac5b016dbe1ead01b8014f66ce08a807741885d4bf01f1,.js,14,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/max.d.ts,89,6ada175c0c585e89569e8feb8ff6fc9fc443d7f9ca6340b456e0f94cbef559bf,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/max.js,55,8f81a7b2a5f8704ea1b4e8f83d36659856fdf3d122b2bd16fe1b5c47c97b6ffa,.js,1,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/md5.d.ts,73,3d0c4240e03f66fc182842870b015a1621c8e1a512d3cf9f54335427ac0b0f26,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/md5.js,5772,15784bb25da507dd4645984534ff773c6181ab58eb7d71023f538318c957eca3,.js,135,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/native.d.ts,139,70bcbc7c5e6c575eb4e289889c38915e2890bac342bc5b5200959e8cba158e7f,.ts,4,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/native.js,136,b6dfd1a72e81f1528c37a4ca8eb2e085d42c353dc098f610a18cd66358d8bb39,.js,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/nil.d.ts,89,e56e4d95fad615c97eb0ae39c329a4cda9c0af178273a9173676cc9b14b58520,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/nil.js,55,a6f8ac293df0b75af2946e5190d8f00336b826bb1340b96d669a09beb8885ff8,.js,1,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/parse.d.ts,72,73e8dfd5e7d2abc18bdb5c5873e64dbdd1082408dd1921cad6ff7130d8339334,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/parse.js,612,a383f50a691c05533a40bbb4a87f718daa050abbc96debc9715efdc74d8538b4,.js,9,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/regex.d.ts,57,f972c1a3ed268843b93ccca541c48a3265ced25031ce6bef2fe1f9de10c4d345,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/regex.js,171,774bc4bc767a58458dfdd252430d96b71b3d380ac241b50df6cb757aaa1b4783,.js,1,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/rng.d.ts,43,43b8bf0182f6c141c27b92470c429aa455ea9613e7ff8ca6f157efb94ea16375,.ts,1,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/rng.js,440,c77577812df80cdfd9401a90736a3f4fcf428bd85219ea0977d515949e2cfb18,.js,11,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/sha1.d.ts,75,b3c0b2e75f331b8a2deaae04bd2695d59952cfe43e324a51e1e2ad41f74ce7c2,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/sha1.js,2351,417afd0d7f9695f9b6facf84fbe17bd8e9cb1eed04893ecf1e0c241d13a622d2,.js,70,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/stringify.d.ts,179,fc820b2f0c21501f51f79b58a21d3fa7ae5659fc1812784dbfbb72af147659ee,.ts,3,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/stringify.js,1093,bb592b599f2b00be6ca9fb2ac2fb7350abf3a6e6e274201cf6865c8c15e52b6a,.js,35,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/types.d.ts,531,cff399d99c68e4fafdd5835d443a980622267a39ac6f3f59b9e3d60d60c4f133,.ts,21,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/types.js,11,8e609bb71c20b858c77f0e9f90bb1319db8477b13f9f965f1a1e18524bf50881,.js,1,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/uuid-bin.d.ts,11,8e609bb71c20b858c77f0e9f90bb1319db8477b13f9f965f1a1e18524bf50881,.ts,1,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/uuid-bin.js,1959,daa130ca926ffac9d538d47e82c7b9bbbd894006ab8a90dead255c21c58233cb,.js,70,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/v1.d.ts,484,4f041ef66167b5f9c73101e5fd8468774b09429932067926f9b2960cc3e4f99d,.ts,11,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/v1.js,2683,a3cd1c783a64f6e010af00593ac8e7e28c127a5e63266da4809b5687f1a081aa,.js,83,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/v1ToV6.d.ts,116,31501b8fc4279e78f6a05ca35e365e73c0b0c57d06dbe8faecb10c7254ce7714,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/v1ToV6.js,842,f0a2d19ee0d4398607808fcfc3eebeb1ea7af08a0c17d71d42fc612f97241a3f,.js,10,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/v3.d.ts,419,ff4e9db3eb1e95d7ba4b5765e4dc7f512b90fb3b588adfd5ca9b0d9d7a56a1ae,.ts,9,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/v3.js,259,3b65ad31501886af057e13aeec03afedc54f1f85cc8d332b0eb89800b11fbce4,.js,9,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/v35.d.ts,509,7bc76e7d4bbe3764abaf054aed3a622c5cdbac694e474050d71ce9d4ab93ea4b,.ts,7,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/v35.js,1511,cd9bdff5aca247c93c0c7bfa3bddbd022076aebb8759ca00004dc980f38901d8,.js,39,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/v4.d.ts,286,f205fd03cd15ea054f7006b7ef8378ef29c315149da0726f4928d291e7dce7b9,.ts,4,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/v4.js,883,467ed3f76fe8065eb46dd027c3e5c78501df95cdb99ff6ada1701fa3de024a3e,.js,27,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/v5.d.ts,419,d683908557d53abeb1b94747e764b3bd6b6226273514b96a942340e9ce4b7be7,.ts,9,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/v5.js,262,daaf09616ea3b145ccd6a1dfea190b65d546267a9916c5741e026d4290c61ae9,.js,9,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/v6.d.ts,286,7c6d5704e2f236fddaf8dbe9131d998a4f5132609ef795b78c3b63f46317f88a,.ts,4,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/v6.js,630,32f4c875353e043cb8d790f2d63d46e7b23d592fa3d5d09ace6afcff1dd44e03,.js,20,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/v6ToV1.d.ts,116,d05bd4d28c12545827349b0ac3a79c50658d68147dad38d13e97e22353544496,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/v6ToV1.js,842,78475a282beaea6e8c45e5f2586134929be2e21728f159fb8559df06d7288475,.js,10,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/v7.d.ts,439,b6436d90a5487d9b3c3916b939f68e43f7eaca4b0bb305d897d5124180a122b9,.ts,9,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/v7.js,2129,38208cc85d447b13d7fc9e75377d4f82e17ad982334786396623c57c1406a257,.js,65,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/validate.d.ts,76,04ace6bedd6f59c30ea6df1f0f8d432c728c8bc5c5fd0c5c1c80242d3ab51977,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/validate.js,142,78ba6a91a3c2d219e3a6980d7704c0998e8152cabcaece0f5a04989025d0e60c,.js,5,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/version.d.ts,72,57a8a7772769c35ba7b4b1ba125f0812deec5c7102a0d04d9e15b1d22880c9e8,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm-browser/version.js,208,5a43d6eb8496806fd5e152f92edda603dbb1f77108045edcf034f22c9e320ce8,.js,8,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/bin/uuid,45,a9dc67d05c3b08842280064e7e65fab9de3f4257b1dfd88e6e51d5afd967bdf4,,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/index.d.ts,669,badcc9d59770b91987e962f8e3ddfa1e06671b0e4c5e2738bbd002255cad3f38,.ts,15,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/index.js,636,65e9fae8f22278e6c9ac5b016dbe1ead01b8014f66ce08a807741885d4bf01f1,.js,14,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/max.d.ts,89,6ada175c0c585e89569e8feb8ff6fc9fc443d7f9ca6340b456e0f94cbef559bf,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/max.js,55,8f81a7b2a5f8704ea1b4e8f83d36659856fdf3d122b2bd16fe1b5c47c97b6ffa,.js,1,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/md5.d.ts,181,2286d2879906f2fe64438d039c9951f8709148b8bee35b485efe96783aaf38f6,.ts,4,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/md5.js,300,4638778ad2e2fb5b9d06d545adc24f1489789d9883fa1fb12ee50a06ee05e91c,.js,11,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/native.d.ts,182,df16822806d73d5ec3570f50bd882a701d52042d99e29f2135a4d335a5df12fc,.ts,6,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/native.js,68,eae9051ed058565dfd3e6508405f7d3c280fb395dc77c71b15e251c1f9e6fad8,.js,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/nil.d.ts,89,e56e4d95fad615c97eb0ae39c329a4cda9c0af178273a9173676cc9b14b58520,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/nil.js,55,a6f8ac293df0b75af2946e5190d8f00336b826bb1340b96d669a09beb8885ff8,.js,1,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/parse.d.ts,72,73e8dfd5e7d2abc18bdb5c5873e64dbdd1082408dd1921cad6ff7130d8339334,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/parse.js,612,a383f50a691c05533a40bbb4a87f718daa050abbc96debc9715efdc74d8538b4,.js,9,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/regex.d.ts,57,f972c1a3ed268843b93ccca541c48a3265ced25031ce6bef2fe1f9de10c4d345,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/regex.js,171,774bc4bc767a58458dfdd252430d96b71b3d380ac241b50df6cb757aaa1b4783,.js,1,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/rng.d.ts,43,43b8bf0182f6c141c27b92470c429aa455ea9613e7ff8ca6f157efb94ea16375,.ts,1,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/rng.js,305,60ce4fc657149e0b5d3c2c06dce4c92338691247e71e06430a5543d91914579e,.js,10,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/sha1.d.ts,183,95a32839b0653a5fcf429ee872b22af538416435d0cbe6b1b5de63bd14076e39,.ts,4,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/sha1.js,303,c0c5b3c9150a2ae9c2e3b2eaaa13309d9d37981f1111e00a53fa1ab3bb449cbe,.js,11,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/stringify.d.ts,179,fc820b2f0c21501f51f79b58a21d3fa7ae5659fc1812784dbfbb72af147659ee,.ts,3,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/stringify.js,1093,bb592b599f2b00be6ca9fb2ac2fb7350abf3a6e6e274201cf6865c8c15e52b6a,.js,35,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/types.d.ts,531,cff399d99c68e4fafdd5835d443a980622267a39ac6f3f59b9e3d60d60c4f133,.ts,21,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/types.js,11,8e609bb71c20b858c77f0e9f90bb1319db8477b13f9f965f1a1e18524bf50881,.js,1,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/uuid-bin.d.ts,11,8e609bb71c20b858c77f0e9f90bb1319db8477b13f9f965f1a1e18524bf50881,.ts,1,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/uuid-bin.js,1959,daa130ca926ffac9d538d47e82c7b9bbbd894006ab8a90dead255c21c58233cb,.js,70,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/v1.d.ts,484,4f041ef66167b5f9c73101e5fd8468774b09429932067926f9b2960cc3e4f99d,.ts,11,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/v1.js,2683,a3cd1c783a64f6e010af00593ac8e7e28c127a5e63266da4809b5687f1a081aa,.js,83,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/v1ToV6.d.ts,116,31501b8fc4279e78f6a05ca35e365e73c0b0c57d06dbe8faecb10c7254ce7714,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/v1ToV6.js,842,f0a2d19ee0d4398607808fcfc3eebeb1ea7af08a0c17d71d42fc612f97241a3f,.js,10,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/v3.d.ts,419,ff4e9db3eb1e95d7ba4b5765e4dc7f512b90fb3b588adfd5ca9b0d9d7a56a1ae,.ts,9,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/v3.js,259,3b65ad31501886af057e13aeec03afedc54f1f85cc8d332b0eb89800b11fbce4,.js,9,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/v35.d.ts,509,7bc76e7d4bbe3764abaf054aed3a622c5cdbac694e474050d71ce9d4ab93ea4b,.ts,7,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/v35.js,1511,cd9bdff5aca247c93c0c7bfa3bddbd022076aebb8759ca00004dc980f38901d8,.js,39,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/v4.d.ts,286,f205fd03cd15ea054f7006b7ef8378ef29c315149da0726f4928d291e7dce7b9,.ts,4,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/v4.js,883,467ed3f76fe8065eb46dd027c3e5c78501df95cdb99ff6ada1701fa3de024a3e,.js,27,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/v5.d.ts,419,d683908557d53abeb1b94747e764b3bd6b6226273514b96a942340e9ce4b7be7,.ts,9,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/v5.js,262,daaf09616ea3b145ccd6a1dfea190b65d546267a9916c5741e026d4290c61ae9,.js,9,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/v6.d.ts,286,7c6d5704e2f236fddaf8dbe9131d998a4f5132609ef795b78c3b63f46317f88a,.ts,4,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/v6.js,630,32f4c875353e043cb8d790f2d63d46e7b23d592fa3d5d09ace6afcff1dd44e03,.js,20,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/v6ToV1.d.ts,116,d05bd4d28c12545827349b0ac3a79c50658d68147dad38d13e97e22353544496,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/v6ToV1.js,842,78475a282beaea6e8c45e5f2586134929be2e21728f159fb8559df06d7288475,.js,10,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/v7.d.ts,439,b6436d90a5487d9b3c3916b939f68e43f7eaca4b0bb305d897d5124180a122b9,.ts,9,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/v7.js,2129,38208cc85d447b13d7fc9e75377d4f82e17ad982334786396623c57c1406a257,.js,65,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/validate.d.ts,76,04ace6bedd6f59c30ea6df1f0f8d432c728c8bc5c5fd0c5c1c80242d3ab51977,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/validate.js,142,78ba6a91a3c2d219e3a6980d7704c0998e8152cabcaece0f5a04989025d0e60c,.js,5,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
node_modules/uuid/dist/esm/version.d.ts,72,57a8a7772769c35ba7b4b1ba125f0812deec5c7102a0d04d9e15b1d22880c9e8,.ts,2,DEPENDENCY_CACHE,EXCLUDE,Reinstall from package lock; publishing vendored dependencies increases size and supply-chain risk.
